name,n_test_rf,mae_rf,n_test_dss,mae_dss,delta_rf_minus_dss,winner
Ryan Suter,34,0.2592284177274305,34,0.17779548334724762,0.08143293438018287,DSS
Ryan Suzuki,2,0.20580097267584616,2,0.0019648373126983643,0.2038361353631478,DSS
Ryan Winterton,6,0.24268703519130355,6,0.1676786740620931,0.07500836112921044,DSS
Ryker Evans,31,0.1716044944849477,31,0.1012235699642089,0.07038092452073878,DSS
Sam Bennett,36,0.4999340195923231,36,0.5214661111434301,-0.021532091551107024,RF
Sam Carrick,31,0.13541053277330997,31,0.06600144697773841,0.06940908579557156,DSS
Sam Colangelo,17,0.34646734938919205,17,0.29684485319782705,0.049622496191364995,DSS
Sam Gagner,2,1.3184714517193417,2,1.504746176302433,-0.18627472458309136,RF
Sam Lafferty,29,0.27859787752707577,29,0.24301838515133695,0.03557949237573882,DSS
Sam Malinski,34,0.2841608930350557,34,0.20917286285582712,0.07498803017922859,DSS
Sam Montembeault,34,0.11198539616904232,34,0.030422987306819242,0.08156240886222307,DSS
Sam Poulin,4,0.3312743584272836,4,0.2501978538930416,0.08107650453424198,DSS
Sam Reinhart,36,0.47264050596781626,36,0.4865505173802376,-0.01391001141242132,RF
Sam Rinzel,4,0.2750167570086175,4,0.5016158409416676,-0.22659908393305006,RF
Sam Stange,2,0.08116314847758505,2,0.0009875372052192688,0.08017561127236578,DSS
Sam Steel,35,0.327655983060952,35,0.303962790114539,0.023693192946412978,DSS
Samuel Ersson,29,0.08347528235253504,29,0.0007798825872355494,0.0826953997652995,DSS
Samuel Girard,34,0.31572298284607614,34,0.26831796852981343,0.047405014316262706,DSS
Samuel Helenius,23,0.37266151779779244,23,0.3487769611503767,0.023884556647415733,DSS
Samuel Honzek,3,0.08319502370102594,3,0.0010575751463572185,0.08213744855466872,DSS
Samuel Laberge,2,0.08725877414790773,2,0.001150086522102356,0.08610868762580537,DSS
Santeri Hatakka,2,0.08725877414790771,2,0.001150086522102356,0.08610868762580536,DSS
Scott Laughton,36,0.2412724942878882,36,0.22995682598816025,0.011315668299727938,DSS
Scott Mayfield,31,0.2900018597400886,31,0.25890756518610064,0.031094294553987933,DSS
Scott Morrow,12,0.21804219369887315,12,0.0872990054388841,0.13074318825998904,DSS
Scott Perunovich,32,0.3022120471637523,32,0.25242181308567524,0.049790234078077034,DSS
Scott Wedgewood,33,0.11370928121484639,33,0.03159049063017874,0.08211879058466764,DSS
Seamus Casey,11,0.152261089590389,11,0.09212721477855336,0.060133874811835644,DSS
Sean Couturier,32,0.5787636045988229,32,0.5037736492231488,0.0749899553756741,DSS
Sean Durzi,13,0.37899948273853384,13,0.38539338455750394,-0.006393901818970094,RF
Sean Kuraly,32,0.21662617906053167,32,0.135958272498101,0.08066790656243067,DSS
Sean Monahan,22,0.584406965310385,22,0.6366265531290661,-0.05221958781868108,RF
Sean Walker,36,0.2741486727548692,36,0.16925841321547827,0.10489025953939093,DSS
Sebastian Aho,39,0.4314104346713522,39,0.43654554738448215,-0.005135112713129941,RF
Sebastian Cossa,3,0.08522689892446683,3,0.000873371958732605,0.08435352696573423,DSS
Semyon Varlamov,12,0.08624283653618729,12,0.0008849066992600759,0.08535792983692722,DSS
Sergei Bobrovsky,36,0.1116624498810283,36,0.02942193837629424,0.08224051150473406,DSS
Seth Jarvis,34,0.5557333730609517,34,0.4860147080000709,0.06971866506088081,DSS
Seth Jones,29,0.41688784911137233,29,0.3230476605481115,0.09384018856326082,DSS
Shai Buium,2,0.08116314847758507,2,0.0009875372052192688,0.0801756112723658,DSS
Shakir Mukhamadullin,18,0.2365451259540363,18,0.11541539596186744,0.12112972999216885,DSS
Shane Bowers,3,0.08522689892446683,3,0.001086801290512085,0.08414009763395475,DSS
Shane Pinto,34,0.5220927465596082,34,0.5102801805033403,0.011812566056267904,DSS
Shane Wright,31,0.4642983068303463,31,0.49133241873595024,-0.027034111905603952,RF
Shayne Gostisbehere,34,0.48612188787664046,34,0.584221775917446,-0.0980998880408055,RF
Shea Theodore,34,0.3052534476617847,34,0.219365330741686,0.0858881169200987,DSS
Sheldon Dries,3,0.08522689892446683,3,0.0014549146095911663,0.08377198431487566,DSS
Sidney Crosby,33,0.7041330086034457,33,0.5086127799568754,0.19552022864657037,DSS
Simon Benoit,36,0.29505249866617317,36,0.2513217421041595,0.043730756562013695,DSS
Simon Edvinsson,32,0.3067717276051525,32,0.25241277599707246,0.05435895160808002,DSS
Simon Forsmark,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Simon Holmstrom,30,0.38961797792518016,30,0.3473189142843088,0.04229906364087138,DSS
Simon Lundmark,1,0.9988157050076921,1,0.9885400533676147,0.010275651640077377,DSS
Simon Nemec,19,0.3024465063711686,19,0.26415316525258514,0.03829334111858346,DSS
Skyler Brind'amour,2,0.4600105732573614,2,0.5009069368243217,-0.04089636356696036,RF
Sonny Milano,6,0.08725877414790773,6,0.0008478214343388876,0.08641095271356884,DSS
Spencer Knight,32,0.1460179599717159,32,0.06332709221169353,0.08269086776002238,DSS
Spencer Martin,7,0.08551716681352983,7,0.0012227935450417654,0.08429437326848807,DSS
Spencer Stastney,12,0.3318191440343668,12,0.2509819579621156,0.08083718607225121,DSS
Stanislav Yarovoi,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Stefan Noesen,34,0.4153270375220978,34,0.3332001601948458,0.08212687732725205,DSS
Stephen Halliday,2,0.08116314847758506,2,0.0006791800260543823,0.08048396845153068,DSS
Steven Lorentz,36,0.22154896773016544,36,0.13959045915140045,0.081958508578765,DSS
Steven Santini,2,0.18079175816864165,2,0.001383081078529358,0.1794086770901123,DSS
Steven Stamkos,32,0.48468431031414877,32,0.5280047967098653,-0.04332048639571656,RF
Stuart Skinner,36,0.08353366957159944,36,0.001145200596915351,0.08238846897468409,DSS
T.J. Brodie,22,0.22281867545881795,22,0.13759800859472968,0.08522066686408827,DSS
T.J. Tynan,5,0.2812521164373439,5,0.20062516927719115,0.08062694716015273,DSS
TJ Brodie,11,0.17381421659546872,11,0.0914624726230448,0.08235174397242392,DSS
Tage Thompson,30,0.3579644611893888,30,0.2927729229132334,0.06519153827615537,DSS
Tanner Jeannot,34,0.353590238092791,34,0.2975783251664218,0.0560119129263692,DSS
Tanner Laczynski,7,0.08377555947915193,7,0.0007477168525968279,0.0830278426265551,DSS
Tanner Pearson,35,0.22922801295628176,35,0.1178276036466871,0.11140040930959466,DSS
Taylor Hall,36,0.45548879436134787,36,0.47646988679965335,-0.020981092438305482,RF
Taylor Raddysh,35,0.19627063991636584,35,0.08813121616840362,0.10813942374796222,DSS
Teddy Blueger,32,0.25844583943832633,32,0.28270875103771687,-0.024262911599390535,RF
Teuvo Teravainen,32,0.3430922304893903,32,0.3789385943673551,-0.035846363877964804,RF
Thatcher Demko,17,0.08546594306840104,17,0.00034841369180118334,0.08511752937659986,DSS
Thomas Bordeleau,2,0.08725877414790771,2,0.0014829561114311218,0.08577581803647659,DSS
Thomas Chabot,34,0.4506405998119031,34,0.4419083371758461,0.008732262636056976,DSS
Thomas Harley,35,0.5396104938796183,35,0.6231695749929973,-0.08355908111337895,RF
Tim Gettinger,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Tim Stützle,34,0.49188475889707717,34,0.613648221554125,-0.12176346265704785,RF
Timo Meier,34,0.5349359202478944,34,0.3577912658014718,0.17714465444642258,DSS
Timothy Liljegren,32,0.3582671930261108,32,0.3152363016270101,0.04303089139910071,DSS
Timur Kol,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Timur Mukhanov,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Tobias Bjornfot,7,0.08551716681352983,7,0.0009743315832955497,0.08454283523023429,DSS
Tom Wilson,35,0.3647695311070948,35,0.28440827280282976,0.08036125830426505,DSS
Tomas Hertl,36,0.36418488861312226,36,0.3492363045612971,0.014948584051825142,DSS
Tomas Tatar,34,0.25032534085253433,34,0.15142914959613016,0.09889619125640417,DSS
Tommy Novak,31,0.11462892255375746,31,0.03866674390531356,0.0759621786484439,DSS
Tomás Nosek,31,0.29634083313962045,31,0.2599759510447902,0.03636488209483024,DSS
Tony DeAngelo,14,0.35446580385840615,14,0.43239198518650873,-0.07792618132810258,RF
Topi Niemela,3,0.08116314847758503,3,0.0009982983271280925,0.08016485015045693,DSS
Topias Vilen,3,0.08319502370102595,3,0.0007791370153427124,0.08241588668568324,DSS
Tory Dello,2,0.08116314847758506,2,0.0009875372052192688,0.08017561127236579,DSS
Travis Boyd,5,0.08482052387977863,5,0.0011616557836532592,0.08365886809612537,DSS
Travis Dermott,23,0.1246249505921035,23,0.044347286872241806,0.0802776637198617,DSS
Travis Hamonic,30,0.2691605400914945,30,0.23466098258892695,0.03449955750256753,DSS
Travis Konecny,32,0.3967997878685855,32,0.38836316484957933,0.008436623019006162,DSS
Travis Mitchell,1,0.08116314847758505,1,0.0005666613578796387,0.0805964871197054,DSS
Travis Sanheim,32,0.19458485210611856,32,0.0934022048022598,0.10118264730385876,DSS
Trent Frederic,31,0.2433774536297358,31,0.19979278839403583,0.04358466523569998,DSS
Trent Miner,4,0.08116314847758506,4,0.0008339583873748779,0.08032919009021018,DSS
Trevor Lewis,29,0.320436518109153,29,0.24549346134580416,0.07494305676334886,DSS
Trevor Moore,34,0.36430412800299666,34,0.4743718009661226,-0.11006767296312592,RF
Trevor Zegras,23,0.35427051319949776,23,0.3957145304783531,-0.04144401727885533,RF
Trevor van Riemsdyk,35,0.15654520910091158,35,0.03445792134319033,0.12208728775772124,DSS
Tristan Jarry,24,0.12515212778252907,24,0.04290290859838327,0.0822492191841458,DSS
Tristan Lennox,1,0.08116314847758506,1,0.0013904422521591187,0.07977270622542594,DSS
Tristan Luneau,5,0.27124843063446197,5,0.2007550597190857,0.07049337091537627,DSS
Troy Stecher,36,0.24293099778565988,36,0.19624562851256794,0.04668536927309194,DSS
Troy Terry,32,0.4881225312832871,32,0.5178705991711468,-0.029748067887859664,RF
Ty Dellandrea,30,0.31170900152849096,30,0.27061986873547234,0.04108913279301862,DSS
Ty Emberson,36,0.28482368936444824,36,0.22404105878538555,0.06078263057906269,DSS
Ty Mueller,1,0.08725877414790773,1,0.00042960047721862793,0.0868291736706891,DSS
Ty Smith,12,0.41491154021003,12,0.34023029046754044,0.07468124974248957,DSS
Tye Felhaber,3,0.08116314847758506,3,0.0005387763182322184,0.08062437215935284,DSS
Tye Kartye,30,0.3351548920535738,30,0.30085826516151426,0.034296626892059534,DSS
Tyler Bertuzzi,32,0.518950070906617,32,0.49041304737329483,0.028537023533322214,DSS
Tyler Boucher,2,0.9590412945085327,2,1.0130415111780167,-0.05400021666948396,RF
Tyler Johnson,8,0.3024545160649591,8,0.2511492446064949,0.0513052714584642,DSS
Tyler Kleven,34,0.2926834817352626,34,0.29563145470969815,-0.002947972974435553,RF
Tyler Motte,32,0.3037953149101763,32,0.25138675002381206,0.05240856488636425,DSS
Tyler Myers,32,0.19940228513454977,32,0.09521811036393046,0.10418417477061931,DSS
Tyler Seguin,14,0.3526854242010507,14,0.16775792304958617,0.18492750115146453,DSS
Tyler Toffoli,32,0.5079974472112314,32,0.42490460188128054,0.08309284532995087,DSS
Tyler Tucker,22,0.31332776658579325,22,0.27481129562312906,0.038516470962664195,DSS
Tyson Barrie,20,0.19771805607945284,20,0.10070673599839211,0.09701132008106073,DSS
Tyson Foerster,32,0.4945963543905739,32,0.5397704038769007,-0.04517404948632675,RF
Tyson Jost,27,0.2886009926876043,27,0.22434134836550113,0.06425964432210318,DSS
Tyson Kozak,13,0.2602920876074966,13,0.23398263064714578,0.026309456960350835,DSS
Ukko-Pekka Luukkonen,32,0.11509388595206355,32,0.03201574785634875,0.08307813809571479,DSS
Urho Vaakanainen,29,0.4212350682336981,29,0.4171926523077077,0.004042415925990417,DSS
Uvis Balinskis,36,0.25656184688723244,36,0.14078479508558908,0.11577705180164335,DSS
Valeri Nichushkin,25,0.45441152626951437,25,0.44615406930446627,0.008257456965048093,DSS
Valtteri Puustinen,11,0.2654403797504683,11,0.18368174135684967,0.08175863839361863,DSS
Vasily Podkolzin,36,0.2679570696414781,36,0.19457348808646202,0.07338358155501606,DSS
Vasily Ponomarev,4,0.08725877414790773,4,0.0011917762458324432,0.08606699790207528,DSS
Victor Hedman,33,0.4852273792289616,33,0.4463984158002969,0.03882896342866471,DSS
Victor Mancini,20,0.24134133046566086,20,0.10096236765384674,0.1403789628118141,DSS
Victor Olofsson,30,0.29032863274762877,30,0.2354327658812205,0.054895866866408266,DSS
Viktor Arvidsson,32,0.3521629799296967,32,0.3183658979833126,0.03379708194638409,DSS
Ville Heinola,28,0.11994113416270331,28,0.0362774341234139,0.08366370003928941,DSS
Ville Husso,14,0.08377555947915191,14,0.00045143600021089824,0.08332412347894101,DSS
Ville Koivunen,4,0.4170397455423331,4,0.7528130151331425,-0.3357732695908094,RF
Vince Dunn,25,0.42288842359548917,25,0.4825434106588364,-0.05965498706334721,RF
Vincent Desharnais,32,0.17143426464136252,32,0.09484543977305293,0.07658882486830959,DSS
Vincent Trocheck,31,0.6034896815497409,31,0.6617976222788134,-0.05830794072907253,RF
Vinni Lettieri,12,0.2941253444512096,12,0.16772213702400526,0.12640320742720432,DSS
Vinnie Hinostroza,19,0.11790149967481471,19,0.000947204075361553,0.11695429559945315,DSS
Vitek Vanecek,29,0.11839376825389503,29,0.03510630284917766,0.08328746540471738,DSS
Vladimir Grudinin,1,0.08116314847758507,1,0.001263052225112915,0.07990009625247216,DSS
Vladimir Tarasenko,32,0.3811644729959468,32,0.40647245361469686,-0.02530798061875006,RF
Vladislav Gavrikov,34,0.35579416772419387,34,0.3538365999565405,0.0019575677676533787,DSS
Vladislav Kolyachonok,32,0.2691655399746399,32,0.22015779605135322,0.04900774392328666,DSS
Vladislav Namestnikov,36,0.3295049041115255,36,0.27890024499760735,0.05060465911391815,DSS
Walker Duehr,13,0.24233754683399325,13,0.15515772654460028,0.08717982028939297,DSS
Warren Foegele,34,0.40073254501880884,34,0.4394991884336752,-0.03876664341486635,RF
Will Borgen,32,0.24395766274443031,32,0.18864919058978558,0.05530847215464474,DSS
Will Cuylle,31,0.45741034176717116,31,0.49007742443392355,-0.03266708266675239,RF
William Carrier,36,0.25027743669587665,36,0.2231159901453389,0.02716144655053776,DSS
William Eklund,32,0.42630855507462306,32,0.44438018510118127,-0.018071630026558205,RF
William Karlsson,25,0.4767000104463747,25,0.5896732091903687,-0.11297319874399397,RF
William Lagesson,20,0.1474350584806722,20,0.05079709887504578,0.09663795960562643,DSS
William Nylander,36,0.5747399212697326,36,0.6144164711650875,-0.03967654989535485,RF
William Smith,32,0.39976805348725086,32,0.4627130222506821,-0.06294496876343125,RF
William Villeneuve,3,0.08116314847758506,3,0.0010666499535242717,0.08009649852406078,DSS
William Wallinder,2,0.20580097267584613,2,0.002026684582233429,0.2037742880936127,DSS
Wyatt Johnston,35,0.4337145464247875,35,0.43078517871243616,0.0029293677123513606,DSS
Wyatt Kaiser,26,0.27848909194687416,26,0.19363909902480933,0.08484999292206483,DSS
Yakov Trenin,33,0.3017543027795977,33,0.21453394131226974,0.08722036146732795,DSS
Yaniv Perets,2,0.08116314847758506,2,0.0010178163647651672,0.08014533211281989,DSS
Yanni Gourde,26,0.40272272976280693,26,0.46333918548547304,-0.06061645572266611,RF
Yaroslav Askarov,10,0.08482052387977863,10,0.0007351964712142944,0.08408532740856434,DSS
Yegor Chinakhov,20,0.12207708131462522,20,0.153107201308012,-0.031030119993386784,RF
Yegor Sharangovich,29,0.40642130103017293,29,0.4185291040560295,-0.012107803025856567,RF
Zac Jones,30,0.27960323410625504,30,0.23407338708639144,0.045529847019863595,DSS
Zach Aston-Reese,22,0.2440651041014055,22,0.13882410052147778,0.10524100357992772,DSS
Zach Benson,31,0.30533678429883293,31,0.2610288382537903,0.04430794604504262,DSS
Zach Bogosian,34,0.2321274990931243,34,0.1187887042760849,0.1133387948170394,DSS
Zach Hyman,36,0.4746732937410678,36,0.43456294470363194,0.04011034903743588,DSS
Zach Werenski,32,0.606609070717516,32,0.5713419476523995,0.03526712306511648,DSS
Zach Whitecloud,36,0.28111426364945596,36,0.1954302013748222,0.08568406227463377,DSS
Zachary Aston-Reese,11,0.20854379586780353,11,0.09240314635363492,0.11614064951416861,DSS
Zachary Bolduc,34,0.3108140820533995,34,0.41696081902174387,-0.10614673696834437,RF
Zachary L'Heureux,25,0.17651942613544605,25,0.0814517641067505,0.09506766202869556,DSS
Zack MacEwen,11,0.37017000790759425,11,0.27824934639713983,0.09192066151045442,DSS
Zack Ostapchuk,23,0.26640356383774916,23,0.2186615991851558,0.047741964652593366,DSS
Zakary Lavoie,1,0.08116314847758506,1,0.001263052225112915,0.07990009625247214,DSS
Zayne Parekh,2,0.4600105732573612,2,0.5003534555435181,-0.040342882286156845,RF
Zeev Buium,3,0.13745206928568077,3,0.001186087727546692,0.13626598155813407,DSS
Zemgus Girgensons,33,0.16833107539361133,33,0.09170156988230618,0.07662950551130515,DSS
